split,id_review,id_sentence,gold1,gold2,gold3
Train,399,6,演奏：音量的特徴,演奏：感情,
Train,399,7,評価：その他,,
Train,400,1,楽曲,,
Train,400,2,楽曲,,
Train,400,3,演奏者,録音の背景,
Train,400,4,楽器,,
Train,400,5,演奏：スタイル・理解,演奏：技術,演奏：キャラクター・音色
Train,400,6,その他,,
Train,400,7,楽曲,,
Train,400,8,演奏者,演奏：コミュニケーション,
Train,401,1,評価：その他,,
Train,401,2,録音の背景,演奏：キャラクター・音色,演奏：エネルギー
Train,401,3,演奏：エネルギー,演奏：構造,
Train,401,4,評価：感じられ方,演奏：エネルギー,評価：その他
Train,401,5,演奏：音量的特徴,評価：その他,
Train,401,6,評価：その他,,
Train,402,1,演奏者,録音の背景,
Train,402,2,演奏：時間的特徴,演奏：キャラクター・音色,演奏：構造
Train,402,3,演奏：スタイル・理解,評価：その他,
Train,402,4,評価：その他,演奏者,
Train,402,5,演奏：リズム,評価：その他,
#N/A,403,1,録音の背景,,
#N/A,403,2,楽曲,,
#N/A,403,3,演奏：キャラクター・音色,演奏：エネルギー,演奏：感情
#N/A,403,4,楽曲,演奏：技術,評価：感じられ方
#N/A,403,5,評価：その他,,
Train,404,1,楽器,演奏者,
Train,404,2,演奏者,録音の背景,
Train,404,3,演奏：時間的特徴,評価：その他,
Train,404,4,演奏者,演奏：キャラクター・音色,評価：感じられ方
Train,404,5,評価：感じられ方,,
Train,405,1,演奏者,楽曲,
Train,405,2,演奏：スタイル・理解,評価：真正性,
Train,405,3,演奏者,演奏：コミュニケーション,
Train,405,4,演奏者,演奏：キャラクター・音色,評価：その他
Train,405,5,楽曲,演奏：キャラクター・音色,評価：感じられ方
Train,405,6,評価：感じられ方,,
#N/A,406,1,演奏者,,
#N/A,406,2,楽曲,演奏：スタイル・理解,
#N/A,406,3,楽曲,評価：その他,
Dev,407,1,演奏者,,
Dev,407,2,演奏者,,
Dev,407,3,演奏：スタイル・理解,楽曲,
Dev,407,4,楽曲,演奏：スタイル・理解,評価：その他
Dev,407,5,楽器,演奏：キャラクター・音色,
Train,408,1,その他,,
Train,408,2,評価：真正性,,
Train,408,3,演奏者,録音の背景,
Train,408,4,楽曲,演奏：時間的特徴,
Train,408,5,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,408,6,演奏：コミュニケーション,,
Train,408,7,楽曲,,
Train,408,8,その他,,
Train,409,1,録音の背景,,
Train,409,2,録音の背景,,
Train,409,3,演奏：キャラクター・音色,演奏：スタイル・理解,評価：感じられ方
Train,409,4,演奏：エネルギー,評価：その他,
Train,410,1,演奏者,録音の背景,
Train,410,2,楽曲,,
Train,410,3,楽曲,,
Train,410,4,演奏：スタイル・理解,評価：感じられ方,
Train,411,1,その他,,
Train,411,2,その他,,
Train,411,3,録音の背景,,
Train,411,4,演奏者,楽器,楽曲
Train,411,5,評価：真正性,演奏：技術,
Train,411,6,楽器,,
Train,412,1,演奏者,評価：感じられ方,
Train,412,2,評価：感じられ方,,
Train,412,3,評価：感じられ方,,
Train,412,4,楽曲,演奏：コミュニケーション,評価：感じられ方
Test,413,1,録音の背景,,
Test,413,2,楽曲,,
Test,413,3,評価：その他,,
Test,413,4,評価：その他,,
Test,413,5,評価：対比,演奏：構造,
Test,413,6,演奏：スタイル・理解,評価：その他,
Test,413,7,評価：その他,,
Train,414,1,演奏者,,
Train,414,2,演奏：キャラクター・音色,,
Train,414,3,演奏：構造,評価：感じられ方,
Train,414,4,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,414,5,その他,,
Train,414,6,評価：その他,,
Train,415,1,演奏者,録音の背景,
Train,415,2,楽器,録音の背景,
Train,415,3,評価：その他,,
Train,415,4,評価：感じられ方,演奏：音量的特徴,
Train,415,5,演奏：キャラクター・音色,演奏：構造,評価：感じられ方
Train,415,6,評価：その他,,
Train,415,7,演奏：構造,演奏：キャラクター・音色,演奏：コミュニケーション
Train,416,1,演奏者,,
Train,416,2,録音の背景,楽曲,
Train,416,3,演奏：キャラクター・音色,,
Train,416,4,演奏：技術,演奏：キャラクター・音色,
Train,416,5,楽器,評価：感じられ方,
Train,416,6,評価：感じられ方,,
Train,417,1,評価：その他,,
Train,417,2,楽曲,,
Train,417,3,楽曲,,
Train,417,4,演奏：キャラクター・音色,演奏：エネルギー,
Train,417,5,楽曲,,
Train,417,6,評価：その他,,
Train,418,1,楽曲,,
Train,418,2,演奏者,楽曲,楽器
Train,418,3,演奏：技術,評価：その他,
Train,418,4,演奏：スタイル・理解,演奏：感情,
Train,418,5,楽曲,,
Train,418,6,楽曲,,
Train,419,1,評価：感じられ方,,
Train,419,2,演奏：技術,演奏者,
Train,419,3,演奏：キャラクター・音色,演奏：エネルギー,評価：感じられ方
Train,419,4,評価：感じられ方,評価：対比,
Train,419,5,演奏：スタイル・理解,,
Train,419,6,演奏：スタイル・理解,演奏：エネルギー,評価：感じられ方
Train,420,1,演奏者,楽曲,
Train,420,2,録音の背景,楽曲,
Train,420,3,楽曲,,
Train,420,4,楽器,,
Train,420,5,演奏：キャラクター・音色,演奏：スタイル・理解,評価：その他
Train,420,6,演奏：スタイル・理解,評価：感じられ方,
Train,421,1,録音の背景,,
Train,421,2,楽曲,,
Train,421,3,演奏：キャラクター・音色,演奏：技術,評価：その他
Train,421,4,評価：その他,,
Train,421,5,演奏：構造,演奏：コミュニケーション,
Train,421,6,演奏：技術,楽曲,
Train,422,1,演奏者,録音の背景,楽曲
Train,422,2,楽曲,その他,
Dev,423,1,演奏者,,
Dev,423,2,演奏者,楽曲,
Dev,423,3,楽曲,,
Dev,423,4,評価：その他,演奏：構造,
Test,424,1,楽曲,,
Test,424,2,楽曲,,
Test,424,3,楽曲,,
Test,424,4,演奏：構造,演奏：感情,
Test,424,5,評価：感じられ方,,
Test,424,6,評価：感じられ方,,
Train,425,1,演奏者,録音の背景,
Train,425,2,演奏：キャラクター・音色,,
Train,425,3,演奏：時間的特徴,評価：感じられ方,
Train,425,4,評価：その他,演奏：キャラクター・音色,演奏：エネルギー
Train,425,5,楽曲,評価：その他,
Train,425,6,楽曲,評価：その他,
Dev,426,1,演奏者,,
Dev,426,2,演奏者,演奏：スタイル・理解,
Dev,426,3,評価：その他,,
Dev,426,4,楽曲,演奏：スタイル・理解,演奏：感情
Dev,426,5,演奏：キャラクター・音色,評価：その他,
Dev,426,6,演奏：キャラクター・音色,演奏：スタイル・理解,
Train,427,1,楽曲,評価：その他,
Train,427,2,楽曲,,
Train,427,3,楽曲,,
Train,427,4,評価：その他,評価：感じられ方,
Train,427,5,演奏：キャラクター・音色,演奏：構造,評価：真正性
Train,427,6,その他,,
Train,427,7,評価：その他,,
Test,428,1,評価：その他,,
Test,428,2,演奏者,楽曲,
Test,428,3,楽曲,録音の背景,
Test,428,4,楽曲,,
Test,428,5,評価：その他,演奏：技術,
Test,428,6,その他,,
Train,429,1,楽曲,録音の背景,
Train,429,2,その他,,
Train,429,3,演奏：感情,演奏：スタイル・理解,評価：感じられ方
Train,429,4,演奏：構造,演奏：スタイル・理解,
Train,429,5,楽曲,演奏：スタイル・理解,評価：その他
Train,429,6,評価：感じられ方,,
Train,430,1,楽器,,
Train,430,2,楽器,,
Train,430,3,演奏者,,
Train,430,4,楽曲,,
Train,430,5,演奏：スタイル・理解,,
Train,430,6,演奏：キャラクター・音色,,
Train,430,7,演奏：技術,演奏：スタイル・理解,
Train,431,1,楽曲,,
Train,431,2,楽曲,,
Train,431,3,楽曲,,
Train,431,4,評価：その他,,
Train,431,5,演奏：感情,演奏：技術,
Train,431,6,評価：感じられ方,,
Train,432,1,録音の背景,,
Train,432,2,演奏者,録音の背景,
Train,432,3,楽曲,評価：感じられ方,
Test,433,1,評価：感じられ方,,
Test,433,2,演奏：技術,演奏：スタイル・理解,演奏：構造
Test,433,3,演奏：構造,評価：その他,
Test,433,4,楽曲,演奏：構造,演奏：スタイル・理解
Test,433,5,評価：感じられ方,演奏：スタイル・理解,
Train,434,1,演奏者,,
Train,434,2,演奏者,,
Train,434,3,録音の背景,,
Train,434,4,楽曲,,
Train,434,5,演奏：コミュニケーション,演奏：スタイル・理解,
Train,435,1,楽曲,,
Train,435,2,演奏者,録音の背景,
Train,435,3,演奏：構造,演奏：キャラクター・音色,
Train,435,4,評価：感じられ方,演奏：キャラクター・音色,演奏：コミュニケーション
Train,435,5,評価：感じられ方,,
Train,436,1,楽曲,演奏者,
Train,436,2,演奏：スタイル・理解,演奏：キャラクター・音色,演奏：感情
Train,436,3,楽曲,評価：感じられ方,
Train,436,4,その他,,
Train,437,1,録音の背景,,
Train,437,2,評価：その他,,
Train,437,3,評価：その他,評価：感じられ方,
Train,437,4,評価：その他,,
Train,437,5,評価：その他,,
Train,438,1,その他,,
Train,438,2,楽曲,,
Train,438,3,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,438,4,楽曲,演奏：時間的特徴,
Train,438,5,演奏：構造,,
Train,438,6,演奏：キャラクター・音色,,
Train,438,7,評価：その他,,
Test,439,1,演奏者,,
Test,439,2,演奏：スタイル・理解,,
Test,439,3,演奏：時間的特徴,演奏：構造,
Test,439,4,演奏：キャラクター・音色,,
Test,439,5,演奏：時間的特徴,演奏：スタイル・理解,
Train,440,1,評価：対比,,
Train,440,2,演奏：アーティキュレーション,演奏：リズム,演奏：時間的特徴
Train,440,3,演奏：キャラクター・音色,,
Train,440,4,演奏者,,
Train,440,5,演奏者,楽器,録音の背景
Train,440,6,評価：感じられ方,,
Train,440,7,評価：感じられ方,,
Train,441,1,評価：感じられ方,,
Train,441,2,楽曲,,
Train,441,3,楽曲,,
Train,441,4,楽曲,,
Train,441,5,楽曲,,
Train,441,6,楽曲,,
Train,441,7,演奏：技術,,
Train,441,8,楽曲,演奏：スタイル・理解,評価：感じられ方
Train,442,1,演奏者,録音の背景,
Train,442,2,楽曲,評価：その他,
Train,442,3,演奏：キャラクター・音色,演奏：感情,評価：感じられ方
Train,442,4,その他,評価：感じられ方,
Train,443,1,録音の背景,,
Train,443,2,演奏：キャラクター・音色,評価：感じられ方,
Train,443,3,演奏者,演奏：コミュニケーション,
Train,443,4,演奏者,,
Train,443,5,評価：真正性,評価：感じられ方,演奏：感情
Train,443,6,演奏：キャラクター・音色,,
Test,444,1,演奏者,,
Test,444,2,評価：対比,演奏：スタイル・理解,評価：感じられ方
Test,444,3,評価：感じられ方,,
Test,444,4,演奏：スタイル・理解,,
Test,444,5,評価：その他,,
Train,445,1,楽曲,,
Train,445,2,楽曲,,
Train,445,3,楽曲,,
Train,445,4,演奏：技術,評価：感じられ方,
Train,445,5,録音の背景,評価：その他,
Train,446,1,録音の背景,,
Train,446,2,演奏者,録音の背景,
Train,446,3,楽曲,,
Train,446,4,評価：感じられ方,演奏：スタイル・理解,評価：その他
Train,446,5,その他,評価：その他,
Dev,447,1,演奏者,,
Dev,447,2,演奏者,演奏：キャラクター・音色,演奏：スタイル・理解
Dev,447,3,楽曲,評価：感じられ方,
Dev,447,4,演奏：スタイル・理解,評価：その他,
Train,448,1,演奏者,,
Train,448,2,楽器,楽曲,録音の背景
Train,448,3,楽曲,,
Train,448,4,楽器,演奏：アーティキュレーション,
Train,448,5,演奏：キャラクター・音色,,
Train,449,1,その他,,
Train,449,2,演奏：スタイル・理解,,
Train,449,3,楽曲,,
Train,449,4,演奏：技術,,
Train,450,1,演奏者,,
Train,450,2,演奏者,,
Train,450,3,録音の背景,演奏者,演奏：スタイル・理解
Train,450,4,演奏：スタイル・理解,評価：その他,
Train,450,5,演奏：時間的特徴,演奏：キャラクター・音色,評価：その他
Test,451,1,演奏者,録音の背景,
Test,451,2,評価：その他,,
Test,451,3,楽曲,演奏：キャラクター・音色,演奏：スタイル・理解
Test,451,4,評価：感じられ方,,
Train,452,1,演奏者,録音の背景,
Train,452,2,録音の背景,,
Train,452,3,楽曲,評価：感じられ方,
Train,452,4,演奏：スタイル・理解,評価：感じられ方,
Train,452,5,評価：感じられ方,,
Train,452,6,演奏：キャラクター・音色,評価：その他,
Test,453,1,録音の背景,,
Test,453,2,録音の背景,,
Test,453,3,録音の背景,,
Test,453,4,演奏：スタイル・理解,評価：感じられ方,
Test,453,5,演奏：リズム,演奏：エネルギー,
Test,453,6,演奏：キャラクター・音色,,
Test,453,7,演奏：構造,評価：感じられ方,
Test,453,8,演奏：リズム,演奏：構造,
Test,453,9,演奏：時間的特徴,評価：その他,
Train,454,1,その他,,
Train,454,2,演奏者,,
Train,454,3,楽曲,,
Train,454,4,演奏：キャラクター・音色,演奏：スタイル・理解,評価：その他
Train,454,5,評価：その他,評価：感じられ方,
Train,454,6,評価：対比,評価：感じられ方,
Dev,455,1,録音の背景,,
Dev,455,2,楽曲,,
Dev,455,3,楽曲,演奏：感情,
Dev,455,4,演奏：キャラクター・音色,演奏：感情,
Dev,455,5,演奏者,,
Dev,455,6,その他,,
Train,456,1,評価：感じられ方,,
Train,456,2,演奏者,,
Train,456,3,楽曲,,
Train,456,4,その他,,
Train,456,5,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,456,6,演奏：キャラクター・音色,,
Train,456,7,評価：感じられ方,,
Train,457,1,録音の背景,,
Train,457,2,演奏：スタイル・理解,演奏：時間的特徴,
Train,457,3,演奏：構造,演奏：キャラクター・音色,
Train,457,4,演奏：感情,演奏：エネルギー,
Train,457,5,評価：感じられ方,,
Train,457,6,演奏：スタイル・理解,楽器,評価：感じられ方
Train,458,1,録音の背景,,
Train,458,2,演奏：スタイル・理解,,
Train,458,3,演奏：キャラクター・音色,,
Train,458,4,演奏：時間的特徴,評価：感じられ方,
Train,458,5,演奏：スタイル・理解,,
Train,458,6,演奏：スタイル・理解,演奏：時間的特徴,
Train,458,7,楽曲,演奏：音量的特徴,
Train,458,8,評価：その他,,
Train,459,1,楽器,,
Train,459,2,演奏者,楽曲,
Train,459,3,演奏：キャラクター・音色,評価：その他,
Train,459,4,演奏：スタイル・理解,演奏：コミュニケーション,
Train,459,5,演奏：技術,演奏：キャラクター・音色,
Train,459,6,演奏：コミュニケーション,評価：その他,
Test,460,1,楽曲,,
Test,460,2,評価：感じられ方,演奏：技術,演奏：コミュニケーション
Test,460,3,楽曲,評価：その他,
Test,461,1,録音の背景,,
Test,461,2,評価：対比,評価：感じられ方,
Test,461,3,演奏：スタイル・理解,,
Test,461,4,演奏：キャラクター・音色,,
Test,461,5,演奏：構造,,
Test,461,6,楽器,演奏：エネルギー,
Test,461,7,演奏：エネルギー,演奏：キャラクター・音色,評価：感じられ方
Train,462,1,楽器,演奏者,録音の背景
Train,462,2,演奏：スタイル・理解,演奏：コミュニケーション,評価：感じられ方
Train,462,3,演奏：コミュニケーション,,
Train,462,4,楽器,,
Train,462,5,楽器,演奏：キャラクター・音色,
Train,463,1,その他,,
Train,463,2,演奏者,楽曲,
Train,463,3,楽曲,演奏：キャラクター・音色,評価：その他
Train,463,4,楽曲,,
Train,463,5,その他,,
Test,464,1,演奏者,録音の背景,
Test,464,2,演奏者,演奏：キャラクター・音色,演奏：スタイル・理解
Test,464,3,評価：その他,楽曲,
Test,464,4,楽曲,,
Test,464,5,演奏：構造,楽曲,評価：その他
Train,465,1,楽曲,,
Train,465,2,楽曲,,
Train,465,3,楽曲,,
Train,465,4,楽曲,,
Train,465,5,楽曲,,
Train,465,6,楽曲,,
Train,465,7,楽曲,,
Dev,466,1,演奏者,,
Dev,466,2,録音の背景,,
Dev,466,3,演奏：スタイル・理解,演奏：コミュニケーション,演奏：キャラクター・音色
Dev,466,4,演奏：エネルギー,演奏：感情,評価：感じられ方
Train,467,1,その他,,
Train,467,2,演奏者,評価：感じられ方,
Train,467,3,録音の背景,楽曲,
Train,467,4,演奏：キャラクター・音色,演奏：スタイル・理解,
Train,467,5,演奏：キャラクター・音色,評価：その他,
Test,468,1,演奏者,,
Test,468,2,楽曲,演奏：スタイル・理解,
Test,468,3,演奏：スタイル・理解,演奏：技術,評価：感じられ方
Test,468,4,評価：感じられ方,評価：真正性,
Test,468,5,演奏：感情,,
Test,468,6,評価：感じられ方,,
Test,468,7,演奏：キャラクター・音色,演奏：アーティキュレーション,評価：その他
Test,468,8,その他,,
Train,469,1,演奏者,録音の背景,
Train,469,2,演奏：スタイル・理解,評価：感じられ方,
Train,469,3,演奏：キャラクター・音色,演奏者,演奏：コミュニケーション
Train,469,4,演奏：感情,評価：感じられ方,
Train,469,5,評価：対比,,
Train,470,1,演奏者,録音の背景,
Train,470,2,録音の背景,,
Train,470,3,演奏：スタイル・理解,演奏：キャラクター・音色,演奏：感情
Train,470,4,楽器,,
Train,470,5,演奏：アーティキュレーション,演奏：キャラクター・音色,評価：感じられ方
Train,470,6,評価：その他,,
Train,471,1,楽曲,,
Train,471,2,楽曲,,
Train,471,3,楽曲,,
Train,471,4,演奏：技術,演奏：キャラクター・音色,
Train,471,5,評価：感じられ方,,
Dev,472,1,楽曲,,
Dev,472,2,楽曲,,
Dev,472,3,楽曲,演奏者,
Dev,472,4,演奏：技術,演奏：スタイル・理解,演奏：キャラクター・音色
Dev,472,5,評価：その他,,
Dev,472,6,楽曲,,
Dev,473,1,演奏者,,
Dev,473,2,評価：その他,演奏：キャラクター・音色,評価：感じられ方
Dev,473,3,演奏：スタイル・理解,,
Dev,473,4,演奏：スタイル・理解,演奏：キャラクター・音色,
Dev,473,5,演奏：コミュニケーション,評価：感じられ方,
Train,474,1,その他,,
Train,474,2,演奏者,,
Train,474,3,楽曲,,
Train,474,4,演奏：キャラクター・音色,評価：感じられ方,評価：その他
Train,474,5,演奏：コミュニケーション,,
Train,474,6,楽曲,評価：感じられ方,
Train,475,1,演奏者,録音の背景,
Train,475,2,楽曲,,
Train,475,3,演奏：構造,,
Train,475,4,楽曲,評価：その他,
Train,475,5,評価：その他,評価：感じられ方,
Train,475,6,評価：その他,,
Train,476,1,演奏者,,
Train,476,2,演奏者,録音の背景,
Train,476,3,演奏：技術,楽曲,評価：感じられ方
Train,476,4,楽曲,評価：感じられ方,
Train,476,5,楽曲,評価：感じられ方,
Train,476,6,その他,,
Train,477,1,録音の背景,,
Train,477,2,演奏者,,
Train,477,3,演奏：キャラクター・音色,,
Train,477,4,楽曲,演奏：感情,
Test,478,1,演奏者,評価：その他,
Test,478,2,評価：その他,演奏：感情,演奏：技術
Test,478,3,その他,演奏：スタイル・理解,評価：その他
Train,479,1,演奏者,録音の背景,
Train,479,2,楽曲,,
Train,479,3,演奏：キャラクター・音色,評価：感じられ方,
Train,479,4,楽器,,
Train,480,1,楽曲,,
Train,480,2,楽曲,,
Train,480,3,演奏者,録音の背景,評価：感じられ方
Train,480,4,録音の背景,評価：感じられ方,
Train,480,5,その他,,
Dev,481,1,演奏者,,
Dev,481,2,演奏者,,
Dev,481,3,演奏：スタイル・理解,評価：その他,
Dev,481,4,演奏：スタイル・理解,演奏：構造,
Dev,481,5,演奏：キャラクター・音色,,
Test,482,1,録音の背景,評価：その他,
Test,482,2,楽曲,,
Test,482,3,楽曲,,
Test,482,4,演奏：スタイル・理解,演奏：感情,評価：その他
Train,483,1,演奏者,,
Train,483,2,演奏：感情,,
Train,483,3,演奏：スタイル・理解,,
Train,483,4,演奏：キャラクター・音色,,
Train,483,5,演奏：キャラクター・音色,,
Train,483,6,演奏者,評価：感じられ方,
Test,484,1,録音の背景,,
Test,484,2,演奏者,評価：その他,
Test,484,3,評価：その他,,
Test,484,4,演奏：キャラクター・音色,評価：その他,
Test,484,5,演奏：キャラクター・音色,評価：その他,
Test,484,6,演奏：技術,演奏：キャラクター・音色,評価：その他
Test,484,7,演奏者,評価：感じられ方,
Test,484,8,楽曲,,
Train,485,1,演奏者,演奏：エネルギー,
Train,485,2,演奏：感情,演奏：スタイル・理解,演奏：キャラクター・音色
Train,485,3,演奏：エネルギー,評価：感じられ方,
Train,485,4,演奏：スタイル・理解,評価：その他,
Train,485,5,演奏：エネルギー,その他,
Train,486,1,楽曲,,
Train,486,2,楽曲,,
Train,486,3,楽曲,,
Train,486,4,楽曲,,
Train,486,5,演奏：感情,,
Train,486,6,評価：感じられ方,,
Train,487,1,演奏者,録音の背景,
Train,487,2,演奏者,録音の背景,
Train,487,3,評価：感じられ方,評価：その他,
Train,488,1,演奏者,楽曲,
Train,488,2,楽曲,評価：その他,
Train,488,3,演奏：キャラクター・音色,演奏：スタイル・理解,評価：その他
Train,488,4,評価：感じられ方,楽器,楽曲
Train,488,5,その他,,
Train,488,6,評価：その他,,
Train,489,1,楽曲,評価：感じられ方,
Train,489,2,演奏者,演奏：キャラクター・音色,
Train,489,3,演奏：エネルギー,演奏：音量的特徴,評価：真正性
Train,489,4,評価：感じられ方,評価：その他,
Dev,490,1,録音の背景,,
Dev,490,2,録音の背景,,
Dev,490,3,楽曲,,
Dev,490,4,演奏者,演奏：エネルギー,
Dev,490,5,評価：その他,,
Train,491,1,録音の背景,,
Train,491,2,録音の背景,,
Train,491,3,楽曲,,
Train,491,4,楽曲,演奏：スタイル・理解,
Train,491,5,その他,,
Train,491,6,演奏：キャラクター・音色,評価：感じられ方,
Test,492,1,録音の背景,,
Test,492,2,楽曲,評価：感じられ方,
Test,492,3,演奏：アーティキュレーション,演奏：感情,演奏：コミュニケーション
Test,492,4,評価：感じられ方,,
Test,492,5,演奏：感情,演奏：構造,
Test,492,6,演奏：構造,演奏：時間的特徴,
Test,492,7,評価：その他,,
Test,492,8,演奏：コミュニケーション,演奏：構造,
Test,492,9,評価：感じられ方,,
Test,493,1,評価：その他,,
Test,493,2,演奏：時間的特徴,,
Test,493,3,演奏：時間的特徴,,
Test,493,4,演奏：時間的特徴,演奏：スタイル・理解,
Test,493,5,演奏：リズム,,
Test,493,6,演奏：スタイル・理解,,
Test,493,7,演奏：時間的特徴,,
Test,493,8,演奏：構造,,
Test,493,9,演奏：時間的特徴,,
Test,493,10,評価：感じられ方,,
Test,493,11,演奏：時間的特徴,演奏：構造,
Test,493,12,評価：感じられ方,,
Train,494,1,演奏：スタイル・理解,評価：感じられ方,
Train,494,2,演奏：スタイル・理解,,
Train,494,3,演奏：スタイル・理解,,
Train,494,4,演奏：スタイル・理解,,
Train,494,5,演奏：スタイル・理解,評価：感じられ方,
Train,494,6,録音の背景,,
Train,495,1,録音の背景,,
Train,495,2,演奏者,録音の背景,
Train,495,3,楽曲,演奏：構造,演奏：キャラクター・音色
Train,495,4,演奏：エネルギー,演奏：キャラクター・音色,
Train,495,5,評価：その他,,
Dev,496,1,演奏者,,
Dev,496,2,録音の背景,,
Dev,496,3,録音の背景,楽曲,
Dev,496,4,楽器,演奏：キャラクター・音色,評価：感じられ方
Train,497,1,演奏者,楽曲,
