split,id_review,id_sentence,gold1,gold2,gold3
Train,497,2,演奏者,,
Train,497,3,演奏：スタイル・理解,,
Train,497,4,演奏：キャラクター・音色,演奏：技術,演奏：エネルギー
Train,497,5,評価：感じられ方,,
Train,497,6,録音の背景,,
Dev,498,1,録音の背景,,
Dev,498,2,録音の背景,評価：感じられ方,演奏：感情
Dev,498,3,演奏：キャラクター・音色,評価：感じられ方,
Dev,498,4,演奏：時間的特徴,演奏：感情,評価：その他
Train,499,1,録音の背景,,
Train,499,2,演奏者,楽曲,
Train,499,3,演奏：スタイル・理解,評価：感じられ方,
Train,499,4,演奏：スタイル・理解,,
Train,499,5,評価：感じられ方,,
Train,499,6,その他,,
Train,500,1,録音の背景,楽曲,
Train,500,2,楽器,,
Train,500,3,楽器,演奏：キャラクター・音色,演奏：スタイル・理解
Train,500,4,演奏：構造,,
Train,500,5,評価：感じられ方,,
Train,500,6,評価：真正性,,
Test,501,1,評価：真正性,,
Test,501,2,楽曲,,
Test,501,3,楽曲,演奏者,演奏：スタイル・理解
Test,501,4,その他,,
Train,502,1,演奏者,楽器,
Train,502,2,演奏者,楽曲,
Train,502,3,演奏：技術,演奏：キャラクター・音色,
Train,502,4,評価：その他,,
Train,503,1,演奏者,演奏：スタイル・理解,
Train,503,2,演奏：スタイル・理解,,
Train,503,3,演奏：キャラクター・音色,,
Train,503,4,評価：真正性,評価：感じられ方,
Train,503,5,演奏：スタイル・理解,評価：感じられ方,
Train,503,6,演奏：技術,,
Train,504,1,録音の背景,,
Train,504,2,楽器,楽曲,
Train,504,3,演奏者,評価：感じられ方,
Train,504,4,楽曲,評価：感じられ方,
Train,505,1,録音の背景,,
Train,505,2,評価：その他,,
Train,505,3,演奏：キャラクター・音色,演奏：構造,
Train,505,4,演奏：キャラクター・音色,演奏：エネルギー,
Train,505,5,演奏：時間的特徴,,
Train,505,6,評価：その他,,
Test,506,1,録音の背景,,
Test,506,2,録音の背景,,
Test,506,3,録音の背景,,
Test,506,4,楽曲,演奏：キャラクター・音色,評価：感じられ方
Test,506,5,録音の背景,評価：感じられ方,
Train,507,1,演奏者,,
Train,507,2,楽曲,,
Train,507,3,演奏：スタイル・理解,,
Train,507,4,演奏：キャラクター・音色,,
Train,507,5,演奏：スタイル・理解,,
Train,507,6,評価：感じられ方,,
Train,507,7,演奏：コミュニケーション,,
Train,508,1,演奏者,録音の背景,
Train,508,2,楽曲,,
Train,508,3,録音の背景,,
Train,508,4,楽曲,評価：感じられ方,
Train,509,1,演奏者,,
Train,509,2,楽曲,演奏者,
Train,509,3,楽曲,,
Train,509,4,演奏：音量的特徴,,
Train,509,5,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,509,6,その他,,
Train,510,1,楽曲,,
Train,510,2,楽曲,,
Train,510,3,演奏：スタイル・理解,演奏：エネルギー,評価：真正性
Train,510,4,楽曲,評価：感じられ方,
Dev,511,1,演奏者,,
Dev,511,2,演奏者,楽曲,
Dev,511,3,演奏：技術,演奏：スタイル・理解,
Dev,511,4,演奏：キャラクター・音色,,
Dev,511,5,演奏：キャラクター・音色,演奏：構造,
Test,512,1,録音の背景,,
Test,512,2,演奏：アーティキュレーション,演奏：キャラクター・音色,評価：感じられ方
Test,512,3,評価：感じられ方,,
Test,512,4,演奏：リズム,演奏：キャラクター・音色,評価：感じられ方
Test,512,5,楽曲,演奏：構造,評価：感じられ方
Test,512,6,評価：感じられ方,,
Train,513,1,楽器,,
Train,513,2,楽器,,
Train,513,3,評価：その他,,
Train,513,4,演奏者,録音の背景,
Train,513,5,演奏：スタイル・理解,,
Train,513,6,演奏：コミュニケーション,演奏：スタイル・理解,評価：感じられ方
Train,513,7,楽曲,,
Train,513,8,その他,,
Train,514,1,演奏者,録音の背景,
Train,514,2,演奏：キャラクター・音色,楽曲,
Train,514,3,楽曲,,
Train,514,4,その他,,
Train,514,5,楽曲,,
Train,515,1,演奏者,録音の背景,
Train,515,2,演奏者,演奏：キャラクター・音色,演奏：感情
Train,515,3,楽曲,,
Train,515,4,楽曲,評価：真正性,
Train,516,1,演奏者,,
Train,516,2,演奏：エネルギー,演奏：構造,評価：感じられ方
Train,516,3,演奏：アーティキュレーション,演奏：構造,評価：真正性
Train,516,4,評価：感じられ方,演奏：エネルギー,演奏：感情
Train,516,5,評価：その他,,
Train,517,1,演奏者,楽曲,
Train,517,2,演奏：キャラクター・音色,評価：その他,
Train,517,3,楽曲,演奏：音量的特徴,評価：その他
Train,517,4,演奏者,演奏：スタイル・理解,評価：その他
Train,518,1,楽曲,,
Train,518,2,演奏者,演奏：キャラクター・音色,評価：感じられ方
Train,518,3,演奏：スタイル・理解,,
Train,518,4,楽曲,演奏：技術,評価：感じられ方
Train,518,5,録音の背景,評価：感じられ方,
Dev,519,1,演奏者,録音の背景,
Dev,519,2,録音の背景,,
Dev,519,3,録音の背景,演奏：キャラクター・音色,評価：感じられ方
Dev,519,4,演奏：キャラクター・音色,評価：真正性,演奏：コミュニケーション
Dev,519,5,演奏：コミュニケーション,評価：感じられ方,
Test,520,1,演奏者,録音の背景,
Test,520,2,その他,演奏：スタイル・理解,演奏：時間的特徴
Test,520,3,評価：その他,,
Train,521,1,演奏者,,
Train,521,2,録音の背景,,
Train,521,3,楽曲,,
Train,521,4,楽曲,,
Train,521,5,演奏：時間的特徴,演奏：スタイル・理解,評価：感じられ方
Train,522,1,演奏者,録音の背景,
Train,522,2,楽曲,,
Train,522,3,演奏：スタイル・理解,演奏：構造,演奏：キャラクター・音色
Train,522,4,楽曲,,
Test,523,1,演奏者,,
Test,523,2,楽器,演奏：キャラクター・音色,評価：感じられ方
Test,523,3,演奏：スタイル・理解,評価：その他,
Test,523,4,演奏：構造,評価：感じられ方,
Test,523,5,演奏：キャラクター・音色,評価：真正性,
Test,523,6,評価：その他,,
Dev,524,1,演奏者,,
Dev,524,2,楽曲,,
Dev,524,3,演奏：スタイル・理解,評価：感じられ方,
Dev,524,4,演奏：スタイル・理解,,
Dev,524,5,評価：感じられ方,演奏：キャラクター・音色,
Train,525,1,録音の背景,,
Train,525,2,録音の背景,,
Train,525,3,録音の背景,,
Train,525,4,評価：感じられ方,,
Train,525,5,評価：感じられ方,,
Train,525,6,演奏：スタイル・理解,演奏：時間的特徴,
Train,525,7,評価：感じられ方,,
Train,525,8,評価：感じられ方,,
Train,525,9,評価：その他,,
Train,525,10,評価：その他,,
Dev,526,1,演奏者,,
Dev,526,2,演奏者,,
Dev,526,3,楽曲,,
Dev,526,4,演奏：キャラクター・音色,演奏：スタイル・理解,評価：その他
Test,527,1,評価：感じられ方,,
Test,527,2,録音の背景,,
Test,527,3,録音の背景,,
Test,527,4,楽曲,,
Test,527,5,演奏：スタイル・理解,演奏：エネルギー,
Test,527,6,演奏：コミュニケーション,評価：感じられ方,
Train,528,1,演奏者,録音の背景,
Train,528,2,楽曲,,
Train,528,3,楽曲,演奏：エネルギー,演奏：構造
Train,528,4,楽器,楽曲,演奏：感情
Train,528,5,演奏：スタイル・理解,評価：感じられ方,
Train,528,6,評価：感じられ方,,
Train,529,1,楽曲,,
Train,529,2,楽曲,,
Train,529,3,演奏者,演奏：スタイル・理解,
Train,529,4,楽曲,,
Train,529,5,楽曲,,
Train,529,6,評価：感じられ方,,
Train,530,1,演奏者,録音の背景,楽曲
Train,530,2,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,530,3,演奏：スタイル・理解,評価：真正性,演奏：コミュニケーション
Train,530,4,演奏：時間的特徴,演奏：スタイル・理解,演奏：エネルギー
Train,530,5,評価：真正性,,
Dev,531,1,その他,,
Dev,531,2,演奏者,楽器,
Dev,531,3,楽器,演奏：キャラクター・音色,演奏：スタイル・理解
Dev,531,4,評価：その他,,
Dev,531,5,その他,,
Train,532,1,楽曲,,
Train,532,2,楽曲,,
Train,532,3,楽曲,,
Train,532,4,楽曲,,
Train,532,5,楽曲,,
Train,532,6,演奏者,録音の背景,楽器
Train,533,1,演奏者,録音の背景,
Train,533,2,録音の背景,評価：その他,
Train,533,3,演奏：スタイル・理解,評価：その他,
Train,533,4,評価：感じられ方,,
Train,533,5,演奏：感情,演奏：技術,評価：その他
Train,533,6,演奏：キャラクター・音色,演奏：スタイル・理解,評価：その他
Dev,534,1,演奏者,,
Dev,534,2,演奏者,,
Dev,534,3,楽曲,録音の背景,
Dev,534,4,楽曲,,
Dev,534,5,演奏：キャラクター・音色,評価：その他,
Dev,534,6,演奏：スタイル・理解,,
Dev,535,1,録音の背景,,
Dev,535,2,演奏：スタイル・理解,,
Dev,535,3,演奏：スタイル・理解,楽器,演奏：コミュニケーション
Dev,535,4,演奏者,,
Dev,535,5,評価：感じられ方,,
Train,536,1,演奏者,録音の背景,
Train,536,2,楽曲,評価：感じられ方,
Train,536,3,評価：感じられ方,楽曲,
Train,536,4,評価：感じられ方,,
Train,536,5,評価：感じられ方,,
Train,537,1,録音の背景,楽曲,
Train,537,2,演奏：キャラクター・音色,,
Train,537,3,評価：感じられ方,評価：真正性,
Train,537,4,楽曲,演奏：スタイル・理解,評価：感じられ方
Train,537,5,演奏：エネルギー,,
Train,537,6,演奏：キャラクター・音色,演奏：技術,評価：感じられ方
Train,537,7,演奏：音量的特徴,演奏：構造,評価：感じられ方
Train,538,1,演奏：スタイル・理解,演奏：アーティキュレーション,演奏：時間的特徴
Train,538,2,演奏：技術,,
Train,538,3,評価：感じられ方,,
Train,538,4,演奏者,,
Train,538,5,録音の背景,評価：その他,
Train,538,6,評価：その他,,
Train,538,7,その他,,
Train,539,1,演奏者,録音の背景,
Train,539,2,演奏者,楽曲,
Train,539,3,演奏：スタイル・理解,評価：感じられ方,
Test,540,1,演奏者,録音の背景,楽曲
Test,540,2,演奏：キャラクター・音色,評価：対比,
Test,540,3,演奏：感情,評価：その他,
Test,540,4,その他,,
Train,541,1,演奏者,,
Train,541,2,録音の背景,演奏：キャラクター・音色,演奏：エネルギー
Train,541,3,演奏：技術,演奏：キャラクター・音色,評価：感じられ方
Train,541,4,演奏：スタイル・理解,評価：その他,
Train,542,1,演奏者,録音の背景,
Train,542,2,録音の背景,,
Train,542,3,楽曲,,
Train,542,4,楽曲,,
Train,542,5,演奏：キャラクター・音色,評価：感じられ方,
Train,542,6,評価：その他,,
Train,543,1,演奏者,録音の背景,楽曲
Train,543,2,楽曲,,
Train,543,3,楽曲,録音の背景,評価：その他
Train,544,1,評価：感じられ方,,
Train,544,2,評価：対比,,
Train,544,3,演奏者,評価：対比,
Train,544,4,演奏：スタイル・理解,演奏：技術,
Train,544,5,演奏：スタイル・理解,演奏：構造,
Test,545,1,録音の背景,,
Test,545,2,演奏者,,
Test,545,3,演奏：スタイル・理解,評価：感じられ方,
Test,545,4,演奏：構造,,
Test,545,5,評価：感じられ方,,
Test,545,6,演奏：キャラクター・音色,評価：感じられ方,
Test,545,7,演奏：エネルギー,評価：感じられ方,
Test,545,8,演奏：構造,評価：感じられ方,
Test,545,9,評価：感じられ方,,
Dev,546,1,演奏者,,
Dev,546,2,録音の背景,,
Dev,546,3,録音の背景,演奏：キャラクター・音色,
Dev,546,4,演奏：技術,演奏：キャラクター・音色,演奏：感情
Train,547,1,演奏者,録音の背景,楽曲
Train,547,2,楽曲,,
Train,547,3,楽曲,,
Train,547,4,演奏：キャラクター・音色,演奏：技術,
Train,547,5,楽曲,,
Test,548,1,録音の背景,,
Test,548,2,楽曲,演奏：技術,
Test,548,3,演奏：キャラクター・音色,演奏：感情,評価：感じられ方
Test,548,4,評価：その他,,
Test,548,5,演奏：キャラクター・音色,評価：感じられ方,
Test,548,6,録音の背景,評価：その他,
Train,549,1,演奏者,録音の背景,
Train,549,2,演奏：スタイル・理解,,
Train,549,3,演奏：スタイル・理解,,
Train,549,4,演奏：キャラクター・音色,,
Train,549,5,演奏：スタイル・理解,評価：感じられ方,
Train,549,6,その他,,
Train,549,7,その他,,
Train,550,1,演奏：キャラクター・音色,演奏：感情,
Train,550,2,演奏：構造,演奏：コミュニケーション,
Train,550,3,演奏：キャラクター・音色,演奏：構造,
Train,550,4,楽曲,,
Train,550,5,楽曲,評価：感じられ方,
Train,550,6,評価：感じられ方,,
Train,551,1,演奏：キャラクター・音色,,
Train,551,2,演奏：キャラクター・音色,,
Train,551,3,楽曲,,
Train,551,4,楽曲,,
Train,551,5,演奏者,楽曲,
Train,551,6,楽曲,,
Train,551,7,楽曲,演奏：キャラクター・音色,
Dev,552,1,楽曲,演奏者,演奏：キャラクター・音色
Dev,552,2,評価：感じられ方,,
Dev,552,3,評価：感じられ方,,
Dev,552,4,演奏：スタイル・理解,演奏：キャラクター・音色,評価：感じられ方
Dev,552,5,評価：感じられ方,,
Train,553,1,演奏者,,
Train,553,2,楽曲,,
Train,553,3,演奏：キャラクター・音色,演奏：アーティキュレーション,
Train,553,4,演奏：キャラクター・音色,演奏：エネルギー,
Train,553,5,演奏：感情,評価：感じられ方,
Train,554,1,演奏者,録音の背景,
Train,554,2,録音の背景,演奏：エネルギー,
Train,554,3,演奏：時間的特徴,,
Train,554,4,演奏：時間的特徴,演奏：エネルギー,
Train,554,5,演奏：キャラクター・音色,,
Train,554,6,演奏：キャラクター・音色,演奏：時間的特徴,
Train,554,7,評価：対比,評価：感じられ方,
Test,555,1,演奏者,楽器,
Test,555,2,評価：感じられ方,,
Test,555,3,演奏：技術,演奏：キャラクター・音色,演奏：リズム
Test,555,4,楽器,評価：感じられ方,
Test,555,5,楽曲,,
Test,555,6,評価：その他,,
Train,556,1,演奏者,録音の背景,
Train,556,2,演奏者,楽曲,
Train,556,3,楽曲,,
Train,556,4,録音の背景,,
Train,557,1,演奏者,,
Train,557,2,演奏：キャラクター・音色,演奏：エネルギー,評価：感じられ方
Train,557,3,楽曲,演奏：エネルギー,評価：真正性
Train,557,4,演奏者,評価：感じられ方,
Train,557,5,評価：その他,,
Test,558,1,演奏者,録音の背景,
Test,558,2,評価：感じられ方,,
Test,558,3,演奏：構造,評価：感じられ方,
Test,558,4,演奏：構造,評価：その他,
Test,558,5,評価：感じられ方,,
Test,558,6,評価：その他,,
Test,558,7,演奏：構造,,
Test,558,8,演奏：エネルギー,演奏：キャラクター・音色,評価：感じられ方
Test,558,9,演奏：キャラクター・音色,,
Train,559,1,演奏者,録音の背景,
Train,559,2,録音の背景,楽曲,
Train,559,3,演奏：キャラクター・音色,,
Train,560,1,演奏：キャラクター・音色,,
Train,560,2,評価：感じられ方,,
Train,560,3,演奏者,,
Train,560,4,楽曲,,
Train,560,5,演奏：スタイル・理解,,
Train,560,6,演奏：スタイル・理解,,
Train,560,7,楽曲,,
Train,560,8,楽曲,,
Train,560,9,楽曲,,
Train,561,1,演奏者,楽曲,
Train,561,2,演奏：スタイル・理解,演奏：感情,評価：感じられ方
Train,561,3,評価：感じられ方,,
Train,561,4,演奏：スタイル・理解,評価：その他,
Train,561,5,楽曲,評価：感じられ方,
Train,561,6,評価：その他,,
Dev,562,1,演奏者,楽曲,
Dev,562,2,楽曲,,
Dev,562,3,演奏者,楽曲,
Dev,562,4,演奏：キャラクター・音色,演奏：構造,
Dev,562,5,評価：その他,,
Test,563,1,演奏者,録音の背景,
Test,563,2,楽曲,,
Test,563,3,演奏：スタイル・理解,評価：感じられ方,評価：対比
Test,563,4,演奏：キャラクター・音色,評価：感じられ方,
Test,563,5,楽曲,評価：感じられ方,
Train,564,1,演奏者,,
Train,564,2,録音の背景,,
Train,564,3,楽曲,演奏：コミュニケーション,評価：感じられ方
Train,564,4,楽曲,,
Train,564,5,演奏：キャラクター・音色,演奏：感情,
Train,564,6,楽曲,演奏：構造,評価：真正性
Train,565,1,録音の背景,,
Train,565,2,楽曲,,
Train,565,3,楽曲,演奏：エネルギー,演奏：キャラクター・音色
Train,565,4,楽曲,,
Train,565,5,演奏：キャラクター・音色,評価：感じられ方,
Train,565,6,評価：その他,,
Train,565,7,評価：その他,,
Train,566,1,楽曲,演奏者,
Train,566,2,演奏者,楽曲,録音の背景
Train,566,3,演奏：スタイル・理解,評価：感じられ方,演奏：感情
Train,566,4,演奏：スタイル・理解,評価：感じられ方,
Train,566,5,録音の背景,演奏：感情,評価：感じられ方
Test,567,1,演奏者,録音の背景,
Test,567,2,演奏：キャラクター・音色,演奏：技術,
Test,567,3,楽曲,評価：感じられ方,
Test,567,4,演奏：感情,評価：感じられ方,
Test,567,5,楽曲,その他,
Train,568,1,楽曲,録音の背景,
Train,568,2,演奏者,,
Train,568,3,楽曲,,
Train,568,4,楽曲,,
Train,568,5,評価：感じられ方,,
Train,569,1,演奏：スタイル・理解,,
Train,569,2,演奏：スタイル・理解,,
Train,569,3,演奏：キャラクター・音色,,
Train,569,4,演奏：スタイル・理解,評価：感じられ方,
Train,569,5,演奏者,,
Train,569,6,演奏：時間的特徴,,
Train,569,7,演奏：時間的特徴,,
Train,569,8,評価：感じられ方,,
Train,569,9,演奏：スタイル・理解,,
Train,569,10,評価：感じられ方,,
Train,570,1,評価：感じられ方,,
Train,570,2,演奏：キャラクター・音色,評価：感じられ方,評価：真正性
Train,570,3,演奏者,,
Train,570,4,楽曲,,
Train,570,5,演奏：技術,演奏：キャラクター・音色,演奏：スタイル・理解
Train,570,6,評価：その他,,
Train,571,1,楽曲,,
Train,571,2,楽曲,,
Train,571,3,楽曲,演奏：キャラクター・音色,
Train,571,4,楽曲,,
Train,571,5,楽曲,評価：感じられ方,
Dev,572,1,演奏者,録音の背景,
Dev,572,2,演奏者,,
Dev,572,3,録音の背景,,
Dev,572,4,楽曲,,
Dev,572,5,評価：感じられ方,,
Dev,572,6,評価：感じられ方,演奏：キャラクター・音色,
Train,573,1,演奏者,評価：その他,
Train,573,2,演奏：キャラクター・音色,演奏：エネルギー,
Train,573,3,楽曲,評価：感じられ方,
Train,573,4,評価：感じられ方,,
Train,573,5,評価：感じられ方,演奏：キャラクター・音色,
Train,574,1,演奏者,,
Train,574,2,演奏者,演奏：スタイル・理解,
Train,574,3,楽曲,演奏：構造,
Train,574,4,楽曲,演奏者,
Train,574,5,評価：感じられ方,,
Train,574,6,評価：感じられ方,,
Dev,575,1,その他,,
Dev,575,2,演奏者,,
Dev,575,3,演奏者,,
Dev,575,4,録音の背景,,
Dev,575,5,演奏：キャラクター・音色,演奏：構造,
Dev,575,6,演奏：スタイル・理解,演奏：構造,
Dev,575,7,評価：真正性,,
Train,576,1,演奏者,録音の背景,
Train,576,2,楽曲,,
Train,576,3,楽曲,評価：感じられ方,
Train,576,4,楽器,演奏：構造,演奏：アーティキュレーション
Test,577,1,演奏者,録音の背景,
Test,577,2,演奏：アーティキュレーション,演奏：エネルギー,
Test,577,3,演奏：音量的特徴,,
Test,577,4,演奏：エネルギー,評価：感じられ方,
Test,577,5,演奏：アーティキュレーション,演奏：スタイル・理解,
Test,577,6,演奏：音量的特徴,演奏：アーティキュレーション,
Test,577,7,評価：感じられ方,,
Test,577,8,演奏：リズム,評価：感じられ方,
Test,577,9,演奏：時間的特徴,,
Test,577,10,演奏：構造,評価：感じられ方,
Test,577,11,評価：感じられ方,評価：真正性,
Train,578,1,演奏者,楽曲,
Train,578,2,録音の背景,,
Train,578,3,楽曲,,
Train,578,4,演奏：スタイル・理解,演奏：構造,
Train,578,5,演奏：スタイル・理解,,
Train,579,1,演奏者,,
Train,579,2,録音の背景,,
Train,579,3,録音の背景,,
Train,579,4,演奏：エネルギー,演奏：スタイル・理解,
Train,579,5,演奏：キャラクター・音色,評価：感じられ方,
Test,580,1,録音の背景,,
Test,580,2,楽曲,,
Test,580,3,演奏：スタイル・理解,,
Test,580,4,評価：感じられ方,演奏：リズム,評価：対比
Test,580,5,評価：感じられ方,,
Train,581,1,演奏者,,
Train,581,2,録音の背景,演奏：スタイル・理解,演奏：キャラクター・音色
Train,581,3,演奏：スタイル・理解,演奏：キャラクター・音色,
Train,581,4,演奏：エネルギー,演奏：技術,
Train,581,5,その他,,
Train,581,6,評価：感じられ方,,
Train,582,1,演奏者,楽曲,
Train,582,2,演奏：感情,評価：感じられ方,
Train,582,3,演奏：スタイル・理解,評価：感じられ方,
Train,582,4,演奏：スタイル・理解,評価：その他,
Train,582,5,演奏：スタイル・理解,演奏：構造,演奏：感情
Dev,583,1,楽曲,,
Dev,583,2,楽曲,,
Dev,583,3,演奏：コミュニケーション,,
Dev,583,4,演奏：スタイル・理解,演奏：キャラクター・音色,演奏：コミュニケーション
Dev,583,5,評価：その他,,
Test,584,1,演奏者,録音の背景,
Test,584,2,楽曲,演奏：構造,演奏：スタイル・理解
Test,584,3,演奏：時間的特徴,演奏：スタイル・理解,評価：感じられ方
Test,584,4,楽曲,評価：感じられ方,
Train,585,1,録音の背景,,
Train,585,2,録音の背景,演奏：スタイル・理解,
Train,585,3,演奏：スタイル・理解,演奏：コミュニケーション,演奏：感情
Train,585,4,評価：感じられ方,,
Train,585,5,録音の背景,その他,
Dev,586,1,演奏者,,
Dev,586,2,演奏者,,
Dev,586,3,録音の背景,楽曲,
Dev,586,4,楽曲,,
Dev,586,5,演奏：スタイル・理解,演奏：リズム,評価：その他
Train,587,1,その他,,
Train,587,2,その他,,
Train,587,3,評価：感じられ方,,
Train,587,4,演奏：感情,,
Train,587,5,演奏者,演奏：感情,
Train,587,6,楽器,演奏：キャラクター・音色,
Train,587,7,演奏：キャラクター・音色,,
Train,587,8,その他,,
Train,588,1,演奏：スタイル・理解,,
Train,588,2,評価：感じられ方,,
Train,588,3,演奏：キャラクター・音色,演奏：構造,
Train,588,4,演奏：スタイル・理解,評価：感じられ方,
Train,588,5,演奏：スタイル・理解,評価：感じられ方,
Train,588,6,楽曲,,
Train,589,1,評価：感じられ方,,
Train,589,2,演奏者,演奏：スタイル・理解,演奏：エネルギー
Train,589,3,演奏：時間的特徴,演奏：エネルギー,評価：感じられ方
Train,589,4,演奏：エネルギー,,
Train,589,5,演奏：キャラクター・音色,,
Train,589,6,演奏：音量的特徴,評価：感じられ方,
Train,589,7,その他,,
Train,589,8,その他,,
Train,589,9,評価：その他,,
Train,590,1,演奏者,録音の背景,
Train,590,2,録音の背景,,
Train,590,3,楽曲,演奏：キャラクター・音色,評価：感じられ方
Test,591,1,評価：感じられ方,,
Test,591,2,演奏：スタイル・理解,,
Test,591,3,楽曲,,
Test,591,4,評価：感じられ方,,
Dev,592,1,演奏者,録音の背景,
Dev,592,2,録音の背景,楽曲,
Dev,592,3,楽曲,,
Dev,592,4,演奏：感情,演奏：スタイル・理解,演奏：アーティキュレーション
Dev,592,5,演奏：時間的特徴,評価：真正性,
Dev,592,6,楽器,評価：感じられ方,
Test,593,1,録音の背景,,
Test,593,2,演奏：リズム,演奏：キャラクター・音色,評価：感じられ方
Test,593,3,楽器,演奏：構造,
Test,593,4,楽器,演奏：キャラクター・音色,評価：感じられ方
Test,593,5,楽曲,評価：その他,
Dev,594,1,楽器,録音の背景,
Dev,594,2,楽曲,,
